334,499,162,86,-415,329,-90,-1,-2,415,384,570
254,407,152,51,-329,281,-80,-88,-86,273,243,421
167,300,133,19,-231,216,-70,-185,-179,110,79,248
94,215,119,-12,-154,167,-61,-236,-229,-3,-29,124
28,140,111,-40,-81,124,-51,-281,-275,-112,-128,13
-17,100,119,-69,-39,110,-40,-299,-295,-178,-191,-63
-55,84,137,-96,-15,108,-30,-299,-303,-218,-225,-103
-68,80,146,-106,-5,113,-27,-285,-293,-229,-230,-112
-66,89,156,-112,-10,123,-24,-256,-265,-210,-206,-94
-65,95,157,-110,-14,125,-23,-219,-231,-178,-172,-66
-54,99,151,-101,-21,126,-20,-177,-185,-135,-131,-40
-37,100,138,-89,-29,119,-12,-136,-145,-96,-92,-25
-25,95,119,-71,-34,108,-5,-98,-106,-68,-66,-23
-26,76,102,-63,-25,88,1,-81,-87,-59,-60,-32
-32,53,85,-57,-9,69,6,-69,-74,-62,-63,-46
-33,40,71,-51,-2,55,6,-67,-68,-70,-75,-59
-29,30,61,-44,0,46,7,-63,-67,-78,-80,-62
-31,29,58,-45,3,42,8,-58,-59,-77,-78,-55
-29,30,58,-43,0,45,9,-46,-49,-69,-65,-42
-25,31,57,-41,0,43,12,-33,-36,-50,-45,-22
-26,29,53,-39,1,42,16,-19,-22,-31,-27,-7
-22,31,51,-35,-5,39,23,-1,-6,-11,-8,8
-17,27,45,-30,-5,36,29,14,8,5,4,13
-17,18,34,-25,0,26,26,13,10,2,1,4
-18,8,25,-21,6,16,25,7,7,-6,-8,-9
-9,10,18,-14,1,15,27,8,5,-13,-15,-15
1,18,14,-6,-8,17,31,9,7,-18,-18,-16
0,19,18,-9,-8,18,32,12,8,-11,-10,-6
3,21,17,-7,-11,19,34,15,11,-8,-6,-2
4,22,16,-6,-12,19,35,19,14,-3,-2,3
3,21,17,-6,-12,19,36,22,18,2,3,7
2,20,16,-7,-11,18,37,25,21,6,7,10
0,18,16,-7,-9,16,37,27,23,8,8,11
-1,15,14,-7,-7,14,39,27,24,8,8,11
-2,12,14,-8,-5,13,40,28,24,7,7,11
-3,12,14,-8,-5,13,41,30,25,7,7,12
-1,14,14,-7,-6,14,43,31,26,8,9,15
3,18,15,-6,-10,16,45,34,28,11,12,18
6,22,14,-3,-14,18,46,35,30,14,15,21
10,24,12,-1,-17,18,46,36,31,16,17,22
11,25,13,-1,-18,19,45,37,33,18,18,22
9,26,15,-3,-17,20,45,38,34,19,18,22
6,26,17,-6,-16,21,44,37,35,18,17,20
3,24,19,-8,-13,21,42,36,34,16,14,17
0,22,20,-10,-11,21,40,35,33,14,12,15
-1,22,22,-11,-10,21,38,34,33,11,10,12
0,24,23,-12,-12,23,37,35,33,10,9,12
5,29,24,-10,-17,26,37,37,35,11,11,13
10,35,24,-8,-22,29,37,39,38,12,13,15
16,39,22,-4,-28,30,37,40,39,15,15,17
20,42,21,-1,-31,32,37,41,40,17,18,19
20,43,22,-1,-32,32,37,42,40,18,19,21
22,45,22,-1,-33,33,37,43,41,20,21,23
24,47,22,1,-35,34,38,44,43,22,23,25
26,48,21,2,-37,34,39,45,44,23,25,27
28,49,19,4,-38,34,39,46,45,25,26,29
27,47,18,4,-36,32,39,45,45,26,26,30
22,43,18,2,-32,30,37,44,45,27,26,30
18,39,19,-1,-28,29,35,44,44,27,25,30
14,36,20,-4,-25,28,34,44,45,27,25,30
14,38,22,-5,-26,30,33,45,46,27,26,30
19,45,24,-4,-32,35,34,49,49,29,27,32
26,53,26,-2,-39,40,35,52,52,31,30,35
33,63,27,2,-48,45,37,55,55,34,33,37
38,69,29,3,-54,49,38,57,58,36,35,39
39,73,32,3,-56,52,39,58,60,38,38,41
39,75,33,2,-57,53,40,60,62,40,39,42
40,75,34,2,-57,54,40,61,62,41,40,44
41,76,33,4,-59,54,39,62,63,41,41,45
46,78,31,7,-62,54,37,63,63,41,42,46
50,80,29,10,-65,55,35,65,64,42,43,47
52,82,28,12,-67,55,34,66,65,43,45,49
53,81,26,13,-67,54,33,67,66,44,46,50
51,78,25,12,-65,52,32,67,67,45,46,50
48,76,25,11,-62,51,31,68,68,45,46,50
45,74,26,9,-60,51,32,68,69,45,45,50
43,74,28,7,-59,51,33,68,69,45,45,49
43,77,31,6,-60,54,35,70,71,45,45,49
44,80,34,4,-62,57,37,73,73,45,45,49
45,84,37,3,-65,61,38,76,76,47,46,50
47,89,40,3,-68,65,39,79,79,50,48,51
50,94,43,3,-71,69,39,83,82,52,51,53
53,100,46,3,-76,73,39,86,85,56,53,55
56,106,47,4,-81,77,38,90,88,58,56,57
59,110,49,4,-85,80,37,93,90,60,58,58
61,114,51,4,-87,83,36,96,94,62,60,60
62,117,52,4,-89,84,35,98,96,63,62,62
64,118,53,5,-91,86,35,100,98,64,64,64
66,120,53,6,-93,87,34,102,100,65,66,67
69,123,53,8,-96,88,33,104,101,66,67,69
72,126,53,9,-99,90,32,107,103,67,69,73
77,131,54,11,-104,93,32,110,105,69,71,77
82,138,55,14,-109,96,32,114,108,72,73,81
88,144,55,16,-116,100,32,119,112,75,77,86
93,149,55,19,-121,102,31,123,115,79,81,90
96,151,53,21,-124,102,28,126,118,82,84,93
99,152,51,23,-125,102,25,129,121,84,86,95
100,151,50,25,-125,101,23,131,123,86,88,97
101,151,48,26,-126,100,20,134,126,87,90,99
105,153,46,29,-129,100,19,136,128,88,92,101
107,153,44,31,-131,99,18,138,130,90,95,104
109,153,42,33,-131,98,16,139,132,92,97,106
110,152,41,34,-132,97,14,140,134,93,99,108
110,152,41,34,-132,97,13,142,135,95,101,111
111,153,41,35,-132,97,13,144,137,97,103,114
113,154,40,36,-134,97,12,145,139,99,104,115
115,156,40,38,-136,98,12,146,140,101,105,116
119,159,39,40,-139,99,12,147,141,101,105,115
122,162,39,41,-142,100,13,146,141,100,104,113
124,165,40,42,-145,102,14,145,140,99,103,112
127,169,40,43,-148,104,16,145,140,97,102,110
130,173,41,45,-152,106,18,144,140,97,101,109
135,177,40,48,-156,108,19,144,139,97,102,108
141,181,38,52,-161,109,20,144,139,96,102,108
147,185,37,55,-166,110,22,145,138,96,103,108
152,188,35,58,-170,112,24,145,137,94,103,107
155,191,34,60,-173,113,26,145,137,93,103,107
157,192,34,61,-175,113,28,145,137,93,103,107
156,191,33,61,-174,112,28,145,136,93,103,107
153,188,33,60,-171,110,28,145,136,93,102,107
149,184,33,57,-167,108,27,145,136,92,100,107
145,181,34,55,-163,107,26,145,135,91,99,107
140,177,35,51,-158,106,25,145,135,91,98,108
135,172,36,48,-154,104,25,145,136,93,98,109
131,168,36,47,-150,102,24,143,135,93,98,109
129,164,33,47,-146,98,23,141,135,93,97,108
127,160,31,47,-144,95,23,139,133,92,97,107
125,157,31,46,-141,93,23,138,132,90,96,106
120,154,32,43,-137,93,24,137,131,90,95,105
114,152,37,38,-132,94,27,137,131,90,95,105
106,148,40,33,-127,94,29,137,130,90,94,104
99,143,42,28,-121,93,31,134,129,89,92,101
94,138,43,25,-116,91,33,131,126,88,90,98
91,134,41,25,-113,88,34,127,122,86,88,95
89,130,40,24,-110,85,36,123,120,84,86,92
87,128,39,23,-108,84,39,120,117,82,84,89
85,125,38,23,-105,81,41,117,114,80,81,85
80,119,38,20,-99,78,41,112,110,77,76,80
75,113,37,19,-94,74,41,107,105,73,71,74
70,106,35,17,-88,71,41,102,100,68,65,69
64,100,34,15,-82,67,41,98,95,63,60,64
58,93,34,12,-76,64,41,94,91,59,56,60
50,85,34,8,-68,60,41,91,88,54,52,55
42,76,33,4,-59,55,41,87,84,49,47,50
33,68,33,0,-50,51,41,83,80,45,43,46
26,61,34,-4,-43,48,42,80,77,40,39,41
21,57,35,-7,-38,46,43,77,74,36,35,37
18,54,35,-9,-36,45,45,73,71,33,31,32
17,53,35,-10,-35,44,46,70,68,29,28,29
17,52,34,-9,-34,44,46,66,66,26,24,26
17,52,34,-9,-34,43,46,63,63,23,21,24
17,52,33,-9,-34,43,45,59,59,20,18,22
15,50,33,-10,-33,42,44,56,56,18,15,20
10,46,34,-12,-29,40,42,54,52,14,13,19
7,44,35,-14,-26,39,41,53,51,13,12,18
6,43,35,-15,-25,39,41,54,51,13,12,19
6,42,35,-15,-24,38,41,54,51,13,13,20
7,42,34,-14,-25,38,41,54,52,16,15,21
7,41,32,-13,-24,36,42,54,52,17,16,21
7,38,30,-12,-22,34,42,52,51,16,15,19
7,36,28,-11,-22,32,44,50,50,16,14,17
9,35,26,-9,-22,31,45,49,49,14,13,15
10,36,25,-8,-23,31,47,49,49,13,12,13
11,38,26,-8,-25,32,49,50,49,12,12,13
11,40,28,-9,-26,34,51,51,50,12,12,13
11,43,30,-10,-27,36,53,52,51,13,12,15
10,43,31,-11,-27,37,55,52,52,14,13,16
10,42,31,-11,-26,36,56,51,51,14,12,17
9,41,30,-11,-25,35,56,50,50,14,12,18
7,38,30,-12,-22,34,57,50,50,14,12,18
5,36,30,-13,-21,33,57,51,50,15,13,19
3,36,31,-14,-20,33,57,52,51,16,15,20
4,35,31,-14,-20,33,56,54,52,17,16,21
6,36,29,-11,-22,32,54,54,52,17,16,21
7,36,27,-10,-22,31,52,53,51,17,15,21
6,34,27,-10,-20,30,49,52,51,17,14,20
4,32,27,-11,-18,29,46,52,50,16,13,19
1,31,29,-14,-16,30,43,53,50,15,12,18
-1,31,31,-16,-14,31,41,53,50,14,11,17
-3,30,32,-17,-13,31,40,53,50,13,10,16
-4,30,32,-18,-13,32,39,52,50,12,9,14
-4,31,33,-18,-13,32,38,52,49,11,8,13
-2,32,33,-18,-15,33,38,51,49,10,7,12
0,36,34,-17,-18,35,37,52,49,9,7,11
2,39,35,-17,-21,37,38,53,49,9,7,11
3,43,38,-18,-23,41,40,53,50,10,8,11
4,46,40,-18,-25,43,42,53,50,10,8,11
4,47,41,-18,-26,44,44,52,50,10,9,12
4,47,41,-18,-26,44,46,51,50,11,9,12
4,46,40,-18,-26,43,47,50,49,10,8,13
3,45,41,-19,-25,42,48,50,49,10,8,14
1,44,42,-21,-23,43,50,51,49,11,9,15
-1,43,43,-22,-21,42,51,52,49,12,10,16
-3,42,44,-24,-20,42,52,53,50,14,12,17
-4,41,44,-25,-19,42,54,54,52,15,13,19
-4,41,44,-24,-19,42,54,56,53,17,15,20
-3,42,43,-24,-20,42,55,57,54,19,17,22
-1,44,43,-22,-22,43,55,58,56,20,19,23
2,47,43,-21,-25,44,54,59,57,21,20,25
6,51,43,-20,-28,46,54,60,58,22,22,27
10,55,45,-18,-32,49,54,61,60,24,24,29
13,60,46,-17,-36,52,53,62,61,25,26,31
16,64,48,-17,-40,55,53,63,63,28,28,33
17,67,50,-17,-42,58,53,63,64,30,30,36
18,69,51,-17,-44,60,53,64,65,31,31,38
18,70,51,-17,-45,61,52,64,66,33,33,40
17,70,51,-17,-45,61,52,65,67,34,34,41
17,69,51,-18,-44,60,51,65,67,36,35,42
16,68,51,-18,-43,60,51,66,68,37,36,43
15,67,51,-19,-42,59,51,66,68,38,37,44
14,67,51,-19,-41,59,50,67,68,39,38,44
13,66,52,-19,-41,59,50,67,68,40,38,45
13,66,52,-20,-40,59,50,67,68,40,39,46
12,67,53,-21,-40,60,49,67,68,40,39,46
11,67,54,-21,-40,60,49,67,68,40,39,47
11,68,55,-22,-40,61,48,67,68,40,40,48
11,69,56,-23,-40,62,47,68,68,39,40,48
11,70,57,-23,-41,63,46,68,68,39,40,49
11,70,58,-24,-41,64,45,67,67,39,40,49
11,71,58,-24,-41,64,44,66,66,39,39,50
10,70,59,-25,-41,64,43,65,65,39,39,50
10,70,59,-25,-40,64,43,65,65,40,39,51
9,69,59,-25,-40,64,43,65,64,40,39,51
9,69,60,-25,-40,64,43,65,65,41,40,52
9,70,60,-25,-40,65,43,66,65,42,41,52
10,71,60,-25,-41,65,44,67,66,43,42,52
10,71,60,-25,-42,66,45,68,66,44,43,52
11,72,59,-24,-42,66,45,68,66,44,43,52
13,73,58,-22,-43,65,46,68,66,44,43,52
15,73,57,-21,-44,65,46,68,66,44,43,52
17,73,55,-19,-45,64,46,67,65,43,42,52
19,73,53,-17,-46,63,46,66,64,42,42,52
21,72,51,-15,-46,62,45,65,63,41,42,52
21,71,49,-14,-46,60,44,63,61,40,41,51
20,68,48,-14,-44,58,42,61,60,39,40,51
18,65,46,-14,-42,56,40,60,59,39,40,51
16,62,46,-14,-40,54,38,60,58,39,39,50
14,60,45,-15,-38,52,37,60,58,39,40,50
13,59,45,-15,-37,51,36,61,59,40,40,51
12,58,45,-16,-36,51,36,62,59,40,41,51
11,57,45,-16,-35,51,36,62,59,41,41,51
11,58,45,-16,-35,51,36,62,59,41,41,51
12,59,46,-16,-36,53,36,61,59,41,40,51
14,61,46,-16,-38,54,37,61,59,40,40,51
16,63,47,-15,-40,55,37,60,58,40,39,50
18,65,47,-14,-42,56,38,58,58,39,38,50
20,67,46,-13,-44,56,38,57,56,38,37,49
22,68,45,-12,-45,56,38,55,55,36,36,48
23,68,44,-11,-46,56,38,54,54,34,35,47
24,69,43,-10,-47,56,38,53,53,33,34,46
25,69,43,-9,-47,56,38,52,52,32,34,45
24,68,42,-9,-46,55,38,51,52,32,34,44
23,66,42,-9,-45,54,38,50,51,31,33,44
22,64,41,-9,-43,52,39,49,50,31,32,43
20,61,40,-10,-41,51,39,47,49,30,31,42
19,59,40,-11,-39,49,39,45,47,29,30,42
17,57,40,-12,-37,48,39,44,46,29,29,41
15,55,40,-13,-35,48,39,43,45,28,28,41
13,55,41,-14,-34,48,39,43,45,28,28,42
12,55,42,-15,-34,49,40,43,45,28,28,42
12,57,43,-16,-35,51,40,44,46,29,29,43
13,59,46,-17,-37,53,41,46,47,30,30,44
14,63,48,-18,-39,56,42,48,49,31,31,45
14,67,51,-19,-41,59,42,50,50,32,33,46
15,71,55,-21,-43,63,43,53,52,34,35,48
15,75,59,-23,-45,67,43,56,53,35,37,49
14,78,63,-25,-46,71,44,59,55,37,39,51
14,82,67,-27,-48,75,44,62,57,39,41,53
13,85,71,-29,-49,78,44,64,59,41,43,54
13,87,73,-31,-50,81,45,67,61,43,45,56
13,90,76,-32,-51,83,46,69,63,45,47,57
13,92,77,-32,-52,85,47,71,65,47,48,58
13,93,79,-33,-53,86,49,73,66,49,50,59
14,94,80,-33,-54,87,51,74,68,50,51,59
15,96,81,-33,-55,88,54,74,68,51,51,59
17,98,82,-33,-57,90,56,74,69,51,51,59
19,102,83,-32,-60,93,59,74,69,51,51,59
22,106,85,-32,-64,96,61,74,69,51,51,59
24,111,88,-33,-67,100,63,74,69,52,52,60
25,116,92,-34,-70,104,65,75,69,53,53,61
26,122,96,-35,-74,109,67,77,70,55,55,64
28,128,100,-36,-78,114,69,79,70,58,58,67
29,134,103,-37,-82,118,70,82,71,62,61,70
32,139,106,-37,-86,123,71,85,72,66,65,74
34,143,108,-37,-89,126,71,88,73,71,69,78
36,147,110,-37,-92,129,71,91,75,75,72,82
38,150,111,-36,-95,131,70,93,77,78,75,86
40,152,112,-36,-96,133,69,96,80,80,78,89
41,154,113,-36,-98,134,67,98,82,82,80,92
42,156,114,-36,-100,136,65,100,84,84,82,95
44,159,115,-36,-102,137,63,101,85,85,84,97
46,161,116,-35,-104,139,60,102,86,86,85,99
48,164,116,-34,-107,140,57,101,87,86,85,100
50,166,116,-33,-109,141,54,100,86,86,85,101
52,168,116,-32,-110,142,50,98,85,86,85,101
54,170,115,-30,-112,142,46,95,84,85,85,101
58,171,113,-28,-114,142,43,93,83,84,84,100
62,172,109,-24,-117,141,39,91,81,83,83,99
66,171,105,-20,-119,138,36,88,79,82,82,97
69,169,100,-16,-119,135,32,85,77,80,80,94
71,165,94,-12,-118,130,29,82,74,77,77,91
71,159,88,-9,-115,124,26,78,71,73,73,86
70,151,81,-6,-111,116,23,75,68,69,69,82
67,142,75,-4,-105,108,22,71,65,65,65,77
64,133,68,-2,-99,101,21,68,63,61,61,72
60,123,63,-1,-92,93,20,65,60,57,57,68
54,113,58,-2,-84,85,20,62,58,54,54,64
48,103,54,-3,-76,78,20,59,55,51,50,59
41,92,50,-4,-67,70,20,55,51,48,47,55
34,81,46,-6,-58,62,20,51,47,45,43,50
27,69,42,-7,-48,55,19,46,43,41,38,46
20,58,38,-9,-39,48,18,41,38,36,33,41
13,48,35,-11,-30,41,16,36,34,31,29,36
6,39,33,-13,-23,36,15,31,29,27,24,31
1,33,31,-15,-17,32,14,26,25,22,20,27
-2,29,30,-15,-13,28,13,22,22,19,16,23
-3,26,28,-15,-11,26,13,19,19,16,13,20
-4,25,27,-15,-10,25,14,16,16,14,11,18
-4,23,26,-15,-9,24,15,15,14,12,9,16
-5,22,26,-15,-8,23,16,13,13,11,8,14
-7,20,25,-15,-6,22,17,12,11,11,8,14
-8,18,25,-16,-4,21,17,11,11,10,8,13
-9,16,24,-16,-3,20,17,10,11,10,8,13
-9,14,23,-15,-2,18,17,9,10,11,9,13
-9,13,21,-15,-1,17,17,9,10,11,9,12
-9,11,19,-13,-1,15,16,8,10,11,9,12
-9,9,16,-12,0,12,16,7,9,11,9,11
-8,6,13,-10,1,9,15,6,8,10,8,10
-7,5,10,-8,1,7,13,5,6,9,7,8
-5,4,8,-6,1,6,12,4,5,8,7,7
-3,4,6,-4,0,5,10,3,4,7,6,6
-1,5,5,-2,-2,4,9,2,3,6,5,5
1,5,4,-1,-3,4,7,1,2,5,5,4
2,5,3,0,-4,4,5,1,1,4,4,3
2,5,2,0,-4,3,4,0,0,3,3,2
7,8,1,4,-6,5,3,0,-1,3,3,3
4,5,0,2,-4,2,1,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
-4,-4,1,-2,5,-2,1,3,2,0,-1,-2
-9,-10,0,-4,10,-5,2,7,5,-1,-2,-4
-12,-14,-1,-5,14,-8,5,13,10,-3,-4,-6
-13,-14,0,-6,15,-7,9,24,19,-2,-2,-6
-13,-12,0,-7,14,-7,15,35,29,-1,-2,-8
-10,-2,8,-9,7,3,21,53,48,9,12,2
-6,11,16,-10,-1,14,27,74,66,23,25,19
13,42,29,-7,-27,36,30,107,95,52,57,48
33,80,47,-6,-54,62,33,142,128,86,94,91
55,109,54,0,-82,83,21,183,166,144,154,151
79,142,65,9,-109,104,8,222,201,209,222,225
138,201,61,39,-167,131,-7,250,230,282,297,315
207,262,54,76,-232,159,-23,272,252,362,379,419
255,308,53,104,-282,181,-46,295,271,446,461,533
311,356,48,131,-330,202,-73,314,284,534,549,655
353,431,76,140,-392,253,-95,330,295,626,641,784
401,509,110,146,-453,311,-116,344,302,718,737,918
432,605,174,129,-518,390,-122,359,312,812,831,1054
456,709,253,102,-582,481,-123,374,324,905,920,1189
457,718,261,100,-586,488,-130,349,308,947,949,1217
449,716,268,90,-582,492,-136,321,289,980,968,1231
408,684,275,67,-543,479,-130,252,227,904,881,1125
356,633,279,38,-494,456,-122,175,160,800,768,983
289,593,304,-7,-440,448,-111,92,82,661,622,828
214,534,320,-52,-372,427,-104,-4,-6,490,445,634
150,440,290,-70,-294,364,-95,-94,-92,330,285,464
79,328,249,-84,-201,288,-89,-194,-192,145,103,271
37,248,210,-88,-141,231,-76,-245,-244,21,-16,131
-4,176,181,-92,-85,179,-63,-292,-289,-101,-124,5
-41,130,171,-105,-43,148,-56,-316,-314,-176,-197,-78
-72,100,174,-123,-12,136,-50,-320,-320,-224,-237,-124
-86,99,184,-135,-6,142,-43,-303,-308,-237,-242,-130
-85,113,200,-142,-12,157,-35,-269,-277,-218,-213,-106
-75,125,201,-139,-24,163,-31,-224,-234,-175,-167,-73
-60,138,197,-126,-39,168,-27,-175,-185,-123,-113,-38
-42,136,180,-110,-45,158,-25,-134,-144,-79,-71,-20
-26,127,152,-89,-49,139,-24,-99,-106,-47,-43,-20
-23,110,132,-78,-42,123,-25,-81,-86,-35,-35,-30
-26,89,114,-70,-30,102,-22,-71,-73,-38,-39,-48
-22,74,98,-60,-25,85,-20,-69,-69,-50,-53,-64
-21,64,84,-52,-21,74,-18,-65,-67,-60,-63,-70
-32,55,87,-60,-9,72,-15,-55,-56,-59,-57,-66
-45,48,93,-69,-1,72,-9,-39,-41,-42,-38,-47
-38,47,87,-64,-2,66,-11,-17,-25,-21,-16,-26
-31,47,77,-52,-7,61,-9,4,-7,4,9,-6
-21,51,72,-46,-13,61,-5,17,8,25,29,13
-11,54,67,-37,-22,61,1,26,19,41,41,22
-10,49,58,-34,-19,52,2,26,24,44,43,14
-7,40,49,-26,-13,45,3,24,22,37,39,5
3,45,43,-20,-23,44,4,25,24,28,29,-4
13,52,39,-12,-31,46,8,25,23,21,20,-7
14,50,36,-11,-31,43,4,27,26,30,32,5
17,51,34,-9,-34,43,3,29,29,35,36,11
17,52,34,-8,-35,44,3,32,33,42,43,19
15,50,35,-10,-33,43,2,35,36,49,51,25
10,46,36,-13,-28,41,1,36,38,54,55,28
6,41,35,-15,-24,38,0,36,38,56,57,27
3,36,32,-15,-20,34,-2,34,36,54,55,24
3,33,30,-14,-18,31,-3,33,34,51,52,20
5,35,30,-13,-20,32,-3,33,34,48,49,19
6,37,31,-13,-22,33,-2,33,34,46,48,19
6,41,35,-15,-23,37,-1,34,35,46,49,21
6,43,37,-16,-24,39,0,36,37,48,51,24
6,43,37,-16,-24,39,-1,37,38,51,54,27
7,44,37,-15,-25,40,-1,39,40,54,57,30
11,47,36,-13,-28,40,-2,41,42,58,60,33
14,50,36,-11,-31,42,-2,43,44,61,62,36
15,52,37,-11,-33,44,-1,45,46,62,64,37
15,53,38,-11,-34,45,-1,46,48,63,65,39
13,51,38,-12,-32,45,-1,47,49,65,66,40
11,49,38,-14,-29,44,-1,48,50,66,68,41
9,46,37,-14,-27,42,-2,49,51,67,69,43
8,45,37,-14,-26,41,-2,50,52,69,71,44
9,46,37,-14,-27,42,-3,52,54,70,73,46
9,48,38,-14,-29,43,-4,55,56,72,75,47
9,50,40,-15,-30,45,-5,56,58,74,77,48
10,52,41,-15,-31,46,-7,58,59,76,79,48
11,53,41,-15,-32,47,-9,59,60,78,80,48
13,54,40,-14,-34,47,-11,60,60,79,81,47
16,55,39,-12,-36,47,-12,61,61,80,82,48
17,56,38,-11,-37,47,-13,62,62,81,83,48
18,57,38,-10,-38,47,-13,64,63,83,84,50
18,58,39,-11,-39,48,-13,66,64,85,87,52
18,59,40,-11,-39,49,-13,68,66,88,89,54
18,60,42,-12,-40,50,-13,70,67,90,92,56
18,61,43,-13,-40,52,-13,72,68,93,94,58
19,63,44,-13,-41,53,-13,74,70,96,96,60
22,66,45,-12,-44,55,-14,77,73,98,99,63
23,69,46,-12,-46,57,-14,79,75,101,102,65
24,72,48,-12,-47,59,-14,81,77,105,105,67
24,73,50,-12,-49,61,-14,82,78,107,106,68
24,75,51,-13,-50,62,-16,81,78,107,106,68
26,77,51,-13,-52,64,-18,81,77,107,106,68
28,80,52,-12,-55,66,-19,82,77,107,106,70
30,84,53,-12,-58,68,-20,84,78,109,108,71
31,88,55,-12,-60,71,-21,87,80,111,110,74
33,92,58,-13,-63,75,-22,90,82,115,113,77
34,96,61,-14,-65,78,-24,93,84,117,115,79
35,99,63,-14,-67,80,-25,96,87,120,118,82
38,101,63,-13,-70,81,-25,99,90,123,121,84
40,102,62,-11,-71,81,-24,101,92,125,123,86
43,102,59,-8,-72,80,-24,102,94,127,125,87
44,102,58,-7,-73,79,-23,103,95,128,125,87
45,102,57,-6,-73,79,-22,104,95,128,125,88
46,103,57,-6,-74,79,-22,104,95,128,125,88
46,104,58,-6,-75,80,-21,105,95,128,125,88
48,106,58,-6,-76,82,-21,106,96,128,126,90
51,110,59,-5,-80,85,-21,108,99,129,128,92
53,114,61,-4,-83,88,-22,110,102,131,131,96
55,118,63,-5,-86,91,-23,114,106,135,135,100
56,122,66,-6,-89,95,-24,118,109,138,139,104
55,125,69,-7,-90,97,-25,120,112,141,142,107
56,128,71,-8,-92,100,-26,123,115,144,145,109
59,132,72,-7,-96,102,-27,125,117,147,148,112
62,135,72,-6,-99,104,-28,127,120,150,151,115
65,137,71,-4,-102,105,-29,129,123,153,153,118
66,139,72,-3,-104,106,-30,131,125,155,156,122
66,141,74,-5,-105,108,-30,134,128,158,159,127
67,143,75,-5,-106,109,-31,137,130,161,161,130
69,145,76,-4,-108,111,-31,140,132,164,164,133
72,149,76,-3,-111,113,-32,142,133,165,166,135
76,153,76,-1,-115,115,-33,143,134,166,167,136
80,158,77,1,-120,119,-34,145,137,167,169,138
84,165,80,1,-125,123,-34,147,139,168,171,141
88,171,82,2,-130,127,-36,149,142,170,173,143
91,175,83,3,-133,130,-37,150,143,171,175,145
94,179,84,4,-137,131,-39,151,144,173,176,146
98,182,83,7,-140,133,-42,152,145,174,177,147
101,184,83,8,-142,134,-45,152,145,175,177,148
101,186,84,8,-144,134,-47,152,146,176,178,149
101,187,84,7,-144,135,-48,152,146,177,178,149
101,188,86,6,-145,136,-49,153,147,178,178,150
101,190,87,6,-146,138,-49,155,148,179,179,152
102,194,90,6,-148,141,-48,157,149,179,180,154
104,197,92,5,-151,144,-46,159,151,181,181,156
104,200,94,5,-152,146,-44,161,152,182,182,157
105,202,96,4,-154,148,-43,163,153,182,183,158
106,203,95,5,-155,149,-42,163,153,182,183,157
109,204,94,7,-157,149,-41,162,153,182,182,156
113,206,92,10,-159,149,-41,161,152,180,180,154
115,207,91,12,-161,149,-41,159,150,178,178,151
116,208,91,12,-162,149,-41,158,149,177,176,149
116,208,91,12,-162,150,-42,157,148,176,174,146
115,207,92,12,-161,150,-43,155,146,175,172,143
114,206,92,11,-160,149,-44,154,145,174,170,140
114,205,91,12,-160,148,-45,153,144,172,168,138
112,203,90,11,-158,147,-46,152,142,171,167,137
108,199,90,9,-154,145,-48,150,141,171,166,136
104,196,91,7,-151,144,-48,149,140,171,165,135
100,192,91,5,-147,142,-49,147,139,170,165,134
96,188,91,2,-143,140,-49,145,137,169,164,132
92,184,91,0,-139,138,-49,143,134,167,163,129
87,179,91,-3,-134,135,-49,140,132,165,161,127
81,174,91,-6,-128,132,-49,137,129,163,159,124
76,168,91,-8,-123,129,-48,133,126,161,157,121
71,163,91,-10,-118,126,-47,130,122,159,155,118
67,159,90,-12,-114,124,-45,126,119,157,153,115
64,154,88,-12,-110,120,-42,122,115,155,151,113
61,148,86,-13,-105,117,-39,118,111,153,150,111
56,140,84,-14,-99,112,-36,114,108,152,148,108
50,131,81,-16,-91,106,-33,109,104,149,144,104
42,121,79,-19,-81,100,-31,103,99,145,140,99
36,112,76,-20,-74,94,-29,97,93,140,135,93
33,106,74,-21,-70,90,-27,91,88,135,130,88
31,102,71,-21,-66,87,-26,86,84,130,126,83
31,100,69,-20,-65,85,-24,81,80,126,122,78
29,97,69,-21,-63,83,-23,77,76,122,118,74
24,93,68,-23,-58,80,-23,72,73,118,115,69
20,88,69,-25,-54,78,-24,68,70,114,111,65
15,85,69,-28,-50,76,-24,65,67,110,109,62
12,81,68,-29,-47,74,-24,63,65,107,107,60
11,79,67,-28,-45,72,-23,61,63,105,105,59
10,76,65,-28,-43,70,-22,59,61,103,104,58
9,74,64,-27,-42,68,-21,57,59,103,103,57
7,71,63,-28,-39,66,-20,55,57,102,102,57
4,67,63,-30,-35,64,-20,53,56,101,101,56
0,64,63,-31,-32,63,-19,51,54,101,100,55
-2,62,64,-33,-30,62,-17,49,53,101,99,53
-3,61,64,-34,-29,62,-16,48,52,100,98,52
-3,62,64,-33,-30,63,-16,47,51,99,96,50
0,63,63,-31,-32,63,-16,46,50,98,94,47
5,65,60,-28,-35,63,-16,45,48,96,92,44
9,66,57,-24,-38,62,-16,43,47,93,90,41
13,67,54,-21,-40,61,-15,42,46,91,88,38
14,67,52,-19,-41,60,-14,41,44,88,86,36
13,66,52,-20,-40,60,-13,39,43,86,84,35
12,65,53,-21,-39,60,-13,38,41,84,82,34
